cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-79,Carta CV-79 –,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Luís José Ferreira,https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,1844-06-28,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Antônio Manuel do Amaral|https://www.wikidata.org/wiki/Q16491960|Antônio Manuel do Amaral Sarmento Mena;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Joaquim Pedro Soares|https://carlamenegat.github.io/VarelaDigital/person/joaquim_pedro_soares|Joaquim Pedro;José Mariano de Matos|https://www.wikidata.org/wiki/Q10310051;Luís José Ferreira|https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,2.º Corpo do Exército Imperial|https://carlamenegat.github.io/VarelaDigital/org/segundo_corpo|2.º Corpo,Canguçu|https://www.geonames.org/3467512/cangucu.html;Jaguarão|https://www.geonames.org/3460232/jaguarao.html;Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula;Piratini|https://www.geonames.org/3453524/piratini.html,,1844-06-28;1978;2025-06-30;2025-11-30,CV-79.xml
CV-8,Documento circular CV-8 – Bento Gonçalves da Silva para coletores municipais,Presidência da República Rio-Grandense,https://carlamenegat.github.io/VarelaDigital/person/presidencia_republica_rio_grandense,,,,,,,,Antônio Francisco dos Santos Abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu;Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375;Hilário Amaro Júnior|https://carlamenegat.github.io/VarelaDigital/person/hilario_amaro_junior,,Jaguarão|https://www.geonames.org/3460232/jaguarao.html;Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula;Piratini|https://www.geonames.org/3453524/piratini.html,,1978;2025-06-17;2025-06-18;2025-11-25,CV-8.xml
CV-80,Carta CV-80 – Francisco Pedro de Abreu para Luís José Ferreira,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Luís José Ferreira,https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,1844-07-01,Canguçu,https://www.geonames.org/3467512/cangucu.html,-31.3956,-52.6758,David José Martins|https://www.wikidata.org/wiki/Q17276409|David Canabarro§Canabarro;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Luís José Ferreira|https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,1.º Batalhão de Fuzileiros|https://carlamenegat.github.io/VarelaDigital/org/primeiro_batalhao_fuzileiros|1.º Batalhão,Canguçu|https://www.geonames.org/3467512/cangucu.html;Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula,,1844-07-01;1844-07-04;1978;2025-06-30;2025-11-30,CV-80.xml
CV-81,Carta CV-81 –,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Luís José Ferreira,https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,1844-07-07,Canguçu,https://www.geonames.org/3467512/cangucu.html,-31.3956,-52.6758,Batista|https://carlamenegat.github.io/VarelaDigital/person/batista;Carcerero|https://carlamenegat.github.io/VarelaDigital/person/carcerero;Flor|https://carlamenegat.github.io/VarelaDigital/person/flor;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue;Freire|https://carlamenegat.github.io/VarelaDigital/person/freire;Luís José Ferreira|https://carlamenegat.github.io/VarelaDigital/person/luis_jose_ferreira,8.º Batalhão de Caçadores|https://carlamenegat.github.io/VarelaDigital/org/oitavo_batalhao_cacadores|8.º Batalhão;1.º Batalhão de Fuzileiros|https://carlamenegat.github.io/VarelaDigital/org/primeiro_batalhao_fuzileiros|1.º Batalhão;2.º Corpo do Exército Imperial|https://carlamenegat.github.io/VarelaDigital/org/segundo_corpo|2.º Corpo,Canguçu|https://www.geonames.org/3467512/cangucu.html;Rio Grande|https://www.geonames.org/3451138/rio-grande.html,,1844-07-07;1844-07-08;1978;2025-06-30;2025-11-30,CV-81.xml
CV-82,Carta CV-82 – Francisco Pedro de Abreu sobre cavalos de Domignos José de Almeida,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,,,1844-09-30,Pelotas,https://www.geonames.org/3454244/pelotas.html,-31.7649,-52.3371,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Francisco Pedro de Abreu|https://www.wikidata.org/wiki/Q16917747|Francisco Pedro Buarque de Abreu§Chico Pedro§Moringue,,Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula§Cidade de Pelotas,,1844-09-30;1978;2025-06-30;2025-11-30,CV-82.xml
CV-83,Carta CV-83 – João Pedro de Abreu para Francisco das Chagas,João Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_abreu,Francisco das Chagas,https://carlamenegat.github.io/VarelaDigital/person/padre_chagas,1836-10-27,Arroio do Velhaco,https://www.geonames.org/3445372,-30.91083,-51.49504,Francisco das Chagas Santos|https://www.wikidata.org/wiki/Q8962587|Francisco das Chagas;João Pedro de Abreu|https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_abreu;José de Araújo Ribeiro|https://www.wikidata.org/wiki/Q10310751;José Rodrigues Tavares|https://carlamenegat.github.io/VarelaDigital/person/jose_rodrigues_tavares;Manuel José de Alencastre|https://carlamenegat.github.io/VarelaDigital/person/manuel_jose_alencastre;Mariano Glória|https://carlamenegat.github.io/VarelaDigital/person/mariano_gloria;Paulo Pereira da Silva Alano|https://carlamenegat.github.io/VarelaDigital/person/paulo_pereira_silva_alano|Paulo Alano,,Arroio dos Ratos|https://www.geonames.org/3471425/arroio-dos-ratos.html;Arroio Velhaco|https://www.geonames.org/3445372|Arroio do Velhaco;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Rio de Camaquã|https://www.geonames.org/3468012/rio-camaqua.html|Camaquã;Triunfo|https://www.geonames.org/3446019/triunfo.html|Vila Nova do Triunfo,,1836-10-27;1978;2025-06-30;2025-11-30,CV-83.xml
CV-84,Carta CV-84 – João Pedro de Abreu para Francisco Antônio da Silva Bitancourt,João Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_abreu,Francisco Antônio da Silva Bitancourt,https://carlamenegat.github.io/VarelaDigital/person/francisco_antonio_da_silva_bitancourt,1842-12-21,Aldeia dos Anjos,https://www.geonames.org/3462089/gravatai.html,-29.6868,-51.1328,Francisco Antônio da Silva Bitancourt|https://carlamenegat.github.io/VarelaDigital/person/francisco_antonio_da_silva_bitancourt;João Marques|https://carlamenegat.github.io/VarelaDigital/person/joao_marques;João Pedro de Abreu|https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_abreu;José André|https://carlamenegat.github.io/VarelaDigital/person/jose_andre;Luís Carlos|https://carlamenegat.github.io/VarelaDigital/person/luis_carlos,,"Aldeia dos Anjos|https://www.geonames.org/3462089/gravatai.html;Caí|https://www.geonames.org/3448227/sao-sebastiao-do-cai.html|São Sebastião do Caí;Taquari||Ta-
                        
                        [1v.]
                        quari;Torres|https://www.geonames.org/3446295/torres.html",,1842-12-21;1978;2025-06-30;2025-11-30,CV-84.xml
CV-85,Carta CV-85 – Joaquim Francisco dos Santos Abreu para Inácio José de Oliveira Guimarães,Joaquim Francisco dos Santos Abreu,https://carlamenegat.github.io/VarelaDigital/person/joaquim_francisco_santos_abreu,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1840-02-26,São Lourenço,https://www.geonames.org/3448596/sao-lourenco-do-sul.html,-31.3625,-51.9717,Inácio José de Oliveira Guimarães|https://www.wikidata.org/wiki/Q10303358;Joaquim Francisco dos Santos Abreu|https://carlamenegat.github.io/VarelaDigital/person/joaquim_francisco_santos_abreu,Assembleia Geral Constituinte e Legislativa da República Rio-Grandense|https://carlamenegat.github.io/VarelaDigital/org/assembleia_constituinte|Assembleia Constituinte da República Rio-Grandense§Assembleia Constituinte;Mesa Primária|https://carlamenegat.github.io/VarelaDigital/org/mesa_primaria|Mesa Eleitoral§Assembleia Primária§Assembléia Primária,São Lourenço|https://www.geonames.org/3448596/sao-lourenco-do-sul.html|Boqueirão§São Lourenço do Sul,,1840-02-26;1840-02-28;1840-03-08;1978;2025-06-30;2025-11-30,CV-85.xml
CV-86,Carta CV-86 – Joaquim Francisco dos Santos Abreu para Inácio José de Oliveira Guimarães,Joaquim Francisco dos Santos Abreu,https://carlamenegat.github.io/VarelaDigital/person/joaquim_francisco_santos_abreu,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1840-03-01,São Lourenço,https://www.geonames.org/3448596/sao-lourenco-do-sul.html,-31.3625,-51.9717,Inácio José de Oliveira Guimarães|https://www.wikidata.org/wiki/Q10303358;Joaquim Francisco dos Santos Abreu|https://carlamenegat.github.io/VarelaDigital/person/joaquim_francisco_santos_abreu,Mesa Primária|https://carlamenegat.github.io/VarelaDigital/org/mesa_primaria|Mesa Eleitoral,São Lourenço|https://www.geonames.org/3448596/sao-lourenco-do-sul.html|Boqueirão§São Lourenço do Sul,,1840-02-10;1840-02-26;1840-02-28;1840-03-01;1840-03-02;1978;2025-06-30;2025-11-30,CV-86.xml
CV-87,Documento CV-87 – Ofício de Manuel Martins da Silveira Lemos a Antônio Francisco dos Santos Abreu,Manuel Martins da Silveira Lemos,https://carlamenegat.github.io/VarelaDigital/person/manuel_martins_silveira_lemos,Antônio Francisco dos Santos Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu,1840-02-13,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,Antônio Francisco dos Santos Abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu;Manuel Martins da Silveira Lemos|https://www.wikidata.org/wiki/Q10324373,Assembleia Geral Constituinte e Legislativa da República Rio-Grandense|https://carlamenegat.github.io/VarelaDigital/org/assembleia_constituinte|Assembleia Constituinte da República Rio-Grandense§Assembléia Constituinte;Secretaria do Tesouro|https://carlamenegat.github.io/VarelaDigital/org/secretaria_tesouro,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul;São Lourenço|https://www.geonames.org/3448596/sao-lourenco-do-sul.html|Boqueirão§São Lourenço do Sul,,1840-02-13;1978;2025-07-01;2025-12-01,CV-87.xml
CV-88,Carta CV-88 – José Inácio da Silva Abreu para destinatário não identificado,José Inácio da Silva Abreu,https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_silva_abreu,Ilmo.Ilustríssimo amigo,,,,,,,Fortunato Francisco da Silva|https://carlamenegat.github.io/VarelaDigital/person/capitao_fortunato|Capitão Fortunato;Manuel dos Santos Loureiro|https://www.wikidata.org/wiki/Q10324710|Coronel Loureiro§Loureiro;Jacinto Guedes da Luz|https://carlamenegat.github.io/VarelaDigital/person/jacinto_guedes|Guedes;José Alves de Medeiros|https://carlamenegat.github.io/VarelaDigital/person/jose_alves_medeiros|Medeiros;José Inácio da Silva Abreu|https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_silva_abreu;Major Carneiro|https://carlamenegat.github.io/VarelaDigital/person/major_carneiro;Manuel Álvares|https://carlamenegat.github.io/VarelaDigital/person/manuel_alvares|Capitão Manuel Álvares;Sebastião Barreto Pereira Pinto|https://www.wikidata.org/wiki/Q10369073|Sebastião Barreto;Dr. Sebastião Ribeiro|https://carlamenegat.github.io/VarelaDigital/person/sebastiao_ribeiro|Sebastião Ribeiro,,Bororé|https://www.geonames.org/6316634/borore.html;Cerro de Botucaraí|https://www.geonames.org/11979354/cerro-botucarai.html|Serra de Botucaraí;Rio Ibicuí|https://www.geonames.org/3461600/rio-ibicui.html|Ibicuí;Ibirocaí|https://www.geonames.org/3461560/arroio-ibirocai.html;Santana do Livramento|https://www.geonames.org/3449936/sant-ana-do-livramento.html|Santa Ana§Santana,,1978;2025-07-01;2025-12-01,CV-88.xml
CV-89,Carta CV-89 – José Inácio da Silva Abreu para João Antônio da Silveira,José Inácio da Silva Abreu,https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_silva_abreu,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1837-11-22,Alegrete,https://www.geonames.org/3472638/alegrete.html,-29.7901,-55.7942,Fortunato Francisco da Silva|https://carlamenegat.github.io/VarelaDigital/person/capitao_fortunato|Capitão Fortunato;João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348;Joaquim dos Santos Prado Lima|https://www.wikidata.org/wiki/Q10307510|Prado;José Inácio da Silva Abreu|https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_silva_abreu;Major Carneiro|https://carlamenegat.github.io/VarelaDigital/person/major_carneiro;Manuel Álvares|https://carlamenegat.github.io/VarelaDigital/person/manuel_alvares|Manuel AlvesManuel Alvares,Divisão Direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita,Alegrete|https://www.geonames.org/3472638/alegrete.html;Ibirocaí|https://www.geonames.org/3461560/arroio-ibirocai.html;Santana do Livramento|https://www.geonames.org/3449936/sant-ana-do-livramento.html|Santa Ana§Santana,,1837-11-22;1978;2025-07-01;2025-12-01,CV-89.xml
CV-9,Carta CV-9 – Correspondência entre Fontoura e Martins sobre dívida de Abreu,Antônio Vicente da Fontoura,https://carlamenegat.github.io/VarelaDigital/person/fontoura,Manuel Martins da Silveira Lemos,https://carlamenegat.github.io/VarelaDigital/person/manuel_martins_silveira_lemos,,,,,,Antônio Francisco dos Santos Abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu|Abreu;Antônio Vicente da Fontoura|https://www.wikidata.org/wiki/Q4777674|Fontoura;Manuel Martins da Silveira Lemos|https://www.wikidata.org/wiki/Q10324373|Martins,Coletoria do Erval|https://carlamenegat.github.io/VarelaDigital/org/coletoria_erval;Ministério da Fazenda|https://carlamenegat.github.io/VarelaDigital/org/ministerio_fazenda,Erval|https://www.geonames.org/3461679/herval.html|Herval,,1978;2025-06-17;2025-11-20,CV-9.xml
CV-90,Carta CV-90 – José Inácio da Silva Abreu para João Antônio da Silveira,José Inácio da Silva Abreu,https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_silva_abreu,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1837-12-02,Campo em Ibirapuitã,https://www.geonames.org/3461568/rio-ibirapuita.html,-29.36493,-55.95683,Bento Manuel Ribeiro|https://www.wikidata.org/wiki/Q3638335|Bento Manuel§Brigadeiro Bento Manuel;Manuel dos Santos Loureiro|https://www.wikidata.org/wiki/Q10324710|Coronel Loureiro§Loureiro;Jacinto Guedes da Luz|https://carlamenegat.github.io/VarelaDigital/person/jacinto_guedes|Jacinto Guedes;João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348;Joaquim dos Santos Prado Lima|https://www.wikidata.org/wiki/Q10307510|Prado;José Inácio da Silva Abreu|https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_silva_abreu;Major Carneiro|https://carlamenegat.github.io/VarelaDigital/person/major_carneiro;Siqueira|https://carlamenegat.github.io/VarelaDigital/person/siqueira,Câmara de Alegrete|https://carlamenegat.github.io/VarelaDigital/org/camara_alegrete|Câmara;Coletoria Geral dos Municípios de Alegrete e São Borja|https://carlamenegat.github.io/VarelaDigital/org/coletoria_alegrete_sao_borja|coletoria;Divisão Direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita|Divisão da Direita,Rio Ibicuí|https://www.geonames.org/3461600/rio-ibicui.html|Ibicuí;Ibirapuitã|https://www.geonames.org/3461568/rio-ibirapuita.html|Campo em Ibirapuitã,,1837-11-25;1837-12-02;1978;2025-07-01;2025-12-01,CV-90.xml
CV-91,Carta CV-91 –,José Inácio da Silva Abreu,https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_silva_abreu,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1837-12-16,Alegrete,https://www.geonames.org/3472638/alegrete.html,-29.7901,-55.7942,Bento Manuel Ribeiro|https://www.wikidata.org/wiki/Q3638335|Brigadeiro Bento Manuel;Fortunato Francisco da Silva|https://carlamenegat.github.io/VarelaDigital/person/capitao_fortunato|Capitão Fortunato Francisco da Silva;João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348;José Inácio da Silva Abreu|https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_silva_abreu;Lope Chico|https://carlamenegat.github.io/VarelaDigital/person/lope_chico;Sezefredo Nunes|https://carlamenegat.github.io/VarelaDigital/person/sezefredo_nunes,Divisão Direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita|Divisão da Direita,Alegrete|https://www.geonames.org/3472638/alegrete.html;Corrientes|https://www.geonames.org/3435217/corrientes.html,,1837-12-16;1978;2025-07-01;2025-12-01,CV-91.xml
CV-92,Carta CV-92 – Paulo José de Abreu para Antônio Pedro de Abreu,Paulo José de Abreu,https://carlamenegat.github.io/VarelaDigital/person/paulo_jose_abreu,Antônio Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_pedro_abreu,,,,,,Antônio Pedro de Abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_pedro_abreu;Paulo José de Abreu|https://carlamenegat.github.io/VarelaDigital/person/paulo_jose_abreu;Tenente Caldeira|https://carlamenegat.github.io/VarelaDigital/person/tenente_caldeira|Juca Custódio,,Santo Amaro|https://www.geonames.org/3449708/santo-amaro-do-sul.html;Triunfo|https://www.geonames.org/3446019/triunfo.html,,1978;2025-07-02;2025-12-01,CV-92.xml
CV-93,Carta CV-93 –,Pedro José Gomes de Abreu,https://carlamenegat.github.io/VarelaDigital/person/pedro_jose_gomes_abreu,João Dias de Castro,https://carlamenegat.github.io/VarelaDigital/person/joao_dias_castro,1839-01-22,,,,,José do Amaral Ferrador|https://carlamenegat.github.io/VarelaDigital/person/amaral_ferrador|Amaral Ferrador;Antônio José Pires|https://carlamenegat.github.io/VarelaDigital/person/antonio_jose_pires;Bento Manuel Ribeiro|https://www.wikidata.org/wiki/Q3638335;João Dias de Castro|https://www.wikidata.org/wiki/Q10311408;José Antônio de Araújo Ribeiro|https://carlamenegat.github.io/VarelaDigital/person/jose_antonio_araujo_ribeiro;Pedro José Gomes de Abreu|https://carlamenegat.github.io/VarelaDigital/person/pedro_jose_gomes_abreu;Pedro Ribeiro|https://carlamenegat.github.io/VarelaDigital/person/pedro_ribeiro;Rafael Brandão|https://carlamenegat.github.io/VarelaDigital/person/rafael_brandao,,Arroio dos Ratos|https://www.geonames.org/3471425/arroio-dos-ratos.html;Charqueadas|https://www.geonames.org/3466261/charqueadas.html|Charqueadas da Barra§Charqueadas do Jacuí§Barra do Jacuí§Barra§charqueadas da Barra;Ilha do Fanfa|https://www.geonames.org/13024961/ilha-do-fanfa.html;Rio Grande|https://www.geonames.org/3451138/rio-grande.html,,1839-01-22;1978;2025-07-02;2025-12-01,CV-93.xml
