cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-58,Carta CV-58 – Francisco Pedro de Abreupara Filipe Neri de Oliveira,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Filipe Neri de Oliveira,https://carlamenegat.github.io/VarelaDigital/person/filipe_neri_oliveira,1839-12-31,Porto Alegre,,,,alferes_cruz|https://carlamenegat.github.io/VarelaDigital/person/alferes_cruz|Alferes Cruz;alferes_ferreira|https://carlamenegat.github.io/VarelaDigital/person/alferes_ferreira|Alferes Ferreira;alferes_machado|https://carlamenegat.github.io/VarelaDigital/person/alferes_machado|Alferes Machado;antonio_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_pedro_abreu|Abreu§Tenente Antônio Pedro de Abreu§Tenente da extinta 2.º Linha Antônio Pedro de Abreu;bento_surdo|https://carlamenegat.github.io/VarelaDigital/person/bento_surdo|Bento Surdo;capitao_belisario|https://carlamenegat.github.io/VarelaDigital/person/capitao_belisario|Capitão Belisário;capitao_rafael_jose_viana|https://carlamenegat.github.io/VarelaDigital/person/capitao_rafael_jose_viana|Capitão Rafael Viana;filipe_neri|https://carlamenegat.github.io/VarelaDigital/person/filipe_neri|Filipe Neri de Oliveira;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;isaias_antonio|https://carlamenegat.github.io/VarelaDigital/person/isaias_antonio|Tenente Isaías;jacinto_roque|https://carlamenegat.github.io/VarelaDigital/person/jacinto_roque|Jacinto Roque;jose_manuel_de_leao|https://carlamenegat.github.io/VarelaDigital/person/jose_manuel_de_leao|Juca Leão;julio_viana|https://carlamenegat.github.io/VarelaDigital/person/julio_viana|Alferes Júlio§Alferes Júlio Viana;pedro_ii|https://carlamenegat.github.io/VarelaDigital/person/pedro_ii|Dom Pedro Segundo;ricardo|https://carlamenegat.github.io/VarelaDigital/person/ricardo|Comandante da Polícia Ricardo§Ricardo;tenente_coronel_silveira|https://carlamenegat.github.io/VarelaDigital/person/tenente_coronel_silveira|Tenente-coronel Silveira;tenente_marcos|https://carlamenegat.github.io/VarelaDigital/person/tenente_marcos|Tenente Marcos,brigada_2|https://carlamenegat.github.io/VarelaDigital/org/brigada_2|2a. Brigada;corpo_5_gn|https://carlamenegat.github.io/VarelaDigital/org/corpo_5_gn|5.º Corpo de Guarda Nacional.;guardas_nacionais_5corpo|https://carlamenegat.github.io/VarelaDigital/org/guardas_nacionais_5corpo|5.º Corpo,arroio_dos_ratos||Arroio dos Ratos;arroio_velhaco||Arroio Velhaco;camaqua||Camaquã;cerro_do_roque||Cerro do Roque;dores_camaqua||capela das Dores;encruzilhada||Encruzilhada;erval||Erval;porto_alegre||Porto Alegre;santa_cruz||Santa Cruz;sao_joao_batista||São João;triunfo||Triunfo,,1839-12-31;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-58.xml
CV-59,Carta CV-59 – Francisco Pedro de Abreu para Filipe Neri de Oliveira,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Filipe Neri de Oliveira,https://carlamenegat.github.io/VarelaDigital/person/filipe_neri_oliveira,1840-01-25,Porto Alegre,,,,filipe_neri_oliveira|https://carlamenegat.github.io/VarelaDigital/person/filipe_neri_oliveira|Brigadeiro Filipe Neri de Oliveira;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;joaquim_pedro_soares|https://carlamenegat.github.io/VarelaDigital/person/joaquim_pedro_soares|Joaquim Pedro;verissimo|https://carlamenegat.github.io/VarelaDigital/person/verissimo|Veríssimo,guardas_nacionais_5corpo|https://carlamenegat.github.io/VarelaDigital/org/guardas_nacionais_5corpo|5.º Corpo,arroio_dos_ratos||Arroio dos Ratos;porto_alegre||Porto Alegre,,1840-01-25;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-59.xml
CV-6,Petição CV-6 – Antônio Francisco dos Santos Abreu ao Tribunal do Tesouro,,,,,,,,,,antonio_abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu|Antônio Francisco dos Santos Abreu;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;fontoura|https://carlamenegat.github.io/VarelaDigital/person/fontoura|Fontoura,tesouro|https://carlamenegat.github.io/VarelaDigital/org/tesouro|Tesouro,bage||Bagé,,1842-03-17;1978;2025-06-17;2025-11-24,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-6.xml
CV-60,Carta CV-60 – Francisco Pedro de Abreu para Manuel Jorge Rodrigues,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Manuel Jorge Rodrigues,https://carlamenegat.github.io/VarelaDigital/person/manuel_jorge_rodrigues,1840-06-12,Santo Amaro,,,,alferes_prestes|https://carlamenegat.github.io/VarelaDigital/person/alferes_prestes|Alferes Prestes;braga|https://carlamenegat.github.io/VarelaDigital/person/braga|Braga;capitao_antonio_fernando|https://carlamenegat.github.io/VarelaDigital/person/capitao_antonio_fernando|Capitão Antônio Fernando;capitao_boaventura|https://carlamenegat.github.io/VarelaDigital/person/capitao_boaventura|Capitão Boaventura;capitao_rafael_jose_viana|https://carlamenegat.github.io/VarelaDigital/person/capitao_rafael_jose_viana|Capitão Rafael José Viana;coronel_loureiro|https://carlamenegat.github.io/VarelaDigital/person/coronel_loureiro|Coronel Loureiro;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;gomes_jardim|https://carlamenegat.github.io/VarelaDigital/person/gomes_jardim|José Gomes Jardim;isaias_antonio|https://carlamenegat.github.io/VarelaDigital/person/isaias_antonio|Tenente Isaías;major_mariano_martins|https://carlamenegat.github.io/VarelaDigital/person/major_mariano_martins|Major Mariano§Major Mariano Martins;manuel_jorge_rodrigues|https://carlamenegat.github.io/VarelaDigital/person/manuel_jorge_rodrigues|Manuel Jorge Rodrigues,guardas_nacionais_3corpo|https://carlamenegat.github.io/VarelaDigital/org/guardas_nacionais_3corpo|3.º Corpo;guardas_nacionais_5corpo|https://carlamenegat.github.io/VarelaDigital/org/guardas_nacionais_5corpo|5.º Corpo,camaqua||Camaquã;cerro_do_roque||Cerro do Roque;encruzilhada||Encruzilhada;erval||Erval;santo_amaro||Santo Amaro;sao_lourenco||Boqueirão;taquari||Taquari;velhaco||Velhaco,,1840-06-12;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-60.xml
CV-61,Carta CV-61 – Francisco Pedro de Abreu para Manuel Jorge Rodrigues,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Manuel Jorge Rodrigues,https://carlamenegat.github.io/VarelaDigital/person/manuel_jorge_rodrigues,1840-06-13,Santo Amaro,,,,francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;isaias_antonio|https://carlamenegat.github.io/VarelaDigital/person/isaias_antonio|Tenente Isaías;manuel_jorge_rodrigues|https://carlamenegat.github.io/VarelaDigital/person/manuel_jorge_rodrigues|Manuel Jorge Rodrigues;tenente_caldeira|https://carlamenegat.github.io/VarelaDigital/person/tenente_caldeira|Juca Custódio,,santa_cruz||Santa Cruz;santo_amaro||Santo Amaro,,1840-06-13;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-61.xml
CV-62,Carta CV-62 – Francisco Pedro de Abreu para Manuel Jorge Rodrigues,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Manuel Jorge Rodrigues,https://carlamenegat.github.io/VarelaDigital/person/manuel_jorge_rodrigues,1840-07-03,,,,,anibal|https://carlamenegat.github.io/VarelaDigital/person/anibal|Aníbal;antonio_sousa_neto|https://carlamenegat.github.io/VarelaDigital/person/antonio_sousa_neto|Neto;coronel_loureiro|https://carlamenegat.github.io/VarelaDigital/person/coronel_loureiro|Coronel Loureiro§Loureiro;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;guedes|https://carlamenegat.github.io/VarelaDigital/person/guedes|Guedes;joao_ferreira|https://carlamenegat.github.io/VarelaDigital/person/joao_ferreira|João Ferreira;joao_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_silveira|João Silveira;manuel_jorge_rodrigues|https://carlamenegat.github.io/VarelaDigital/person/manuel_jorge_rodrigues|Manuel Jorge Rodrigues,,camaqua||Camaquã;encruzilhada||Encruzilhada;piratini||Piratini,,1840-07-03;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-62.xml
CV-63,Carta CV-63 – Francisco Pedro de Abreu para João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1840-12-17,Porto Alegre,,,,francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;jeronimo_de_barros|https://carlamenegat.github.io/VarelaDigital/person/jeronimo_de_barros|Jerônimo de Barros;joao_frederico_caldwell|https://carlamenegat.github.io/VarelaDigital/person/joao_frederico_caldwell|João Frederico CalvaroCaldwell;joao_paulo_santos_barreto|https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto|João Paulo dos Sousa BarretoJoão Paulo dos Santos Barreto;jose_inacio_ourives|https://carlamenegat.github.io/VarelaDigital/person/jose_inacio_ourives|Major Ourives;major_rodrigues|https://carlamenegat.github.io/VarelaDigital/person/major_rodrigues|Major Rodrigues,cavalaria_2regimento|https://carlamenegat.github.io/VarelaDigital/org/cavalaria_2regimento|2.º Regimento de Cavalaria de Linha;cavalaria_3regimento|https://carlamenegat.github.io/VarelaDigital/org/cavalaria_3regimento|3.º Regimento de Cavalaria de Linha;guardas_nacionais_5corpo|https://carlamenegat.github.io/VarelaDigital/org/guardas_nacionais_5corpo|5.º Corpo de Cavalaria de Guarda Nacional;infantaria_11batalhao|https://carlamenegat.github.io/VarelaDigital/org/infantaria_11batalhao|11.º da mesma arma;infantaria_5batalhao|https://carlamenegat.github.io/VarelaDigital/org/infantaria_5batalhao|5.º Batalhão de Infantaria,porto_alegre||Porto Alegre;rio_dos_sinos||Rio dos Sinos;rio_tramandai||Rio Tramandaí;torres||Torres;tres_forquilhas||Três Forquilhas,,1840-12-10;1840-12-17;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-63.xml
CV-64,Carta CV-64 – Francisco Pedro de Abreu para João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1841-07-14,Rincão do Inhamandá,,,,bento_goncalves|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves|Bento Gonçalves;canabarro|https://carlamenegat.github.io/VarelaDigital/person/canabarro|David Canabarro;coronel_loureiro|https://carlamenegat.github.io/VarelaDigital/person/coronel_loureiro|Coronel Loureiro;demetrio_ribeiro|https://carlamenegat.github.io/VarelaDigital/person/demetrio_ribeiro|Demétrio;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;guedes|https://carlamenegat.github.io/VarelaDigital/person/guedes|Guedes;joao_paulo_santos_barreto|https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto|João Paulo dos Santos Barreto;joaquim_pedro_soares|https://carlamenegat.github.io/VarelaDigital/person/joaquim_pedro_soares|Joaquim Pedro;jose_gomes_portinho|https://carlamenegat.github.io/VarelaDigital/person/jose_gomes_portinho|Portinho;melo|https://carlamenegat.github.io/VarelaDigital/person/melo|Tenente-coronel Melo,,alegrete||Alegrete;bage||Bagé;batovi||Batovi;botucarai_serra||Botucaraí;cachoeira||Cachoeira;cruz_alta||Cruz Alta;encruzilhada||Encruzilhada;rincao_do_inhamanda||Rincão do Inhamandá;rio_ibicui||Ibicuí;santa_maria||Santa Maria,,1841-07-14;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-64.xml
CV-65,Carta CV-65 – Francisco Pedro de Abreupara João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1841-07-18,Inhamandá,,,,francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;joao_ferreira|https://carlamenegat.github.io/VarelaDigital/person/joao_ferreira|Capitão João Ferreira;joao_paulo_santos_barreto|https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto|João Paulo dos Santos Barreto;jose_gomes_portinho|https://carlamenegat.github.io/VarelaDigital/person/jose_gomes_portinho|Portinho,,inhamanda||Inhamandá;santa_maria||Santa Maria;toropi||Toropi,,1841-07-18;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-65.xml
CV-66,Carta CV-66 – Francisco Pedro de Abreupara João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1841-08-04,São Pedro,,,,carvalhinho|https://carlamenegat.github.io/VarelaDigital/person/carvalhinho|Carvalhinho;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;joao_paulo_santos_barreto|https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto|João Paulo dos Santos Barreto;jose_gomes_portinho|https://carlamenegat.github.io/VarelaDigital/person/jose_gomes_portinho|Portinho;melo|https://carlamenegat.github.io/VarelaDigital/person/melo|Tenente-coronel Melo;miller|https://carlamenegat.github.io/VarelaDigital/person/miller|Miller,terceiro_batalhao|https://carlamenegat.github.io/VarelaDigital/org/terceiro_batalhao|3.º Batalhão,rincao_sao_pedro||São Pedro;santa_maria||Santa Maria,,1841-08-04;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-66.xml
CV-67,Carta CV-67 – Francisco Pedro de Abreu para João Paulo dos Santos Barreto,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,João Paulo dos Santos Barreto,https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto,1841-08-10,Rincão de São Pedro,,,,capitao_rafael_jose_viana|https://carlamenegat.github.io/VarelaDigital/person/capitao_rafael_jose_viana|Capitão Rafael Viana;claro_jose_sousa|https://carlamenegat.github.io/VarelaDigital/person/claro_jose_sousa|Tenente Claro José de Sousa;fidelis_pais_silva|https://carlamenegat.github.io/VarelaDigital/person/fidelis_pais_silva|Sargento Fidélis Pais da Silva;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;frutuoso|https://carlamenegat.github.io/VarelaDigital/person/frutuoso|Frutuoso;joao_paulo_santos_barreto|https://carlamenegat.github.io/VarelaDigital/person/joao_paulo_santos_barreto|João Paulo dos Santos Barreto;juca_jacinto|https://carlamenegat.github.io/VarelaDigital/person/juca_jacinto|Comandante Juca Jacinto;melo|https://carlamenegat.github.io/VarelaDigital/person/melo|Tenente-coronel Melo;pacheco|https://carlamenegat.github.io/VarelaDigital/person/pacheco|Pacheco;tenente_bento|https://carlamenegat.github.io/VarelaDigital/person/tenente_bento|Tenente Bento;tenente_eduardo|https://carlamenegat.github.io/VarelaDigital/person/tenente_eduardo|Tenente Eduardo;tenente_novas|https://carlamenegat.github.io/VarelaDigital/person/tenente_novas|Tenente Novas,corpo_5_gn|https://carlamenegat.github.io/VarelaDigital/org/corpo_5_gn|5.º.;terceiro_batalhao|https://carlamenegat.github.io/VarelaDigital/org/terceiro_batalhao|3.º Batalhão,piraju||Piraju;rincao_sao_pedro||Rincão de São Pedro;rio_pardo||Rio Pardo;toropi||Toropi,,1841-08-10;1978;2025-06-28;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-67.xml
CV-68,Carta CV-68 – Francisco Pedro de Abreu para Conde do Rio Pardo,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Conde do Rio Pardo,https://carlamenegat.github.io/VarelaDigital/person/general_valente,1842-01-29,Capela das Dores,,,,alferes_pedro_antonio_iripi|https://carlamenegat.github.io/VarelaDigital/person/alferes_pedro_antonio_iripi|Alferes Pedro Antônio Iripi;antonio_sousa_neto|https://carlamenegat.github.io/VarelaDigital/person/antonio_sousa_neto|Neto;bento_goncalves|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves|Bento Gonçalves;capitao_antonio_candido_silva|https://carlamenegat.github.io/VarelaDigital/person/capitao_antonio_candido_silva|Capitão Antônio Cândido da Silva;capitao_francisco_cabeleira|https://carlamenegat.github.io/VarelaDigital/person/capitao_francisco_cabeleira|Capitão Francisco Cabeleira;capitao_lucas|https://carlamenegat.github.io/VarelaDigital/person/capitao_lucas|Capitão Lucas§Lucas;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;general_valente|https://carlamenegat.github.io/VarelaDigital/person/general_valente|Conde do Rio Pardo;isaias_antonio|https://carlamenegat.github.io/VarelaDigital/person/isaias_antonio|Capitão Isaías;major_antunes|https://carlamenegat.github.io/VarelaDigital/person/major_antunes|Major Antunes;major_queste|https://carlamenegat.github.io/VarelaDigital/person/major_queste|Major Queste;sargento_antonio_correia|https://carlamenegat.github.io/VarelaDigital/person/sargento_antonio_correia|Sargento Antônio Correia,corpo_5_gn|https://carlamenegat.github.io/VarelaDigital/org/corpo_5_gn|5.º Corpo;esquadrao_faxinal|https://carlamenegat.github.io/VarelaDigital/org/esquadrao_faxinal|Esquadrão do Faxinal;oitavo_batalhao|https://carlamenegat.github.io/VarelaDigital/org/oitavo_batalhao|Batalhão 8.º,arroio_grande||Arroio Grande;cangucu||Canguçu;dores_camaqua||Capela das Dores;lagoa_patos||Lagoa dos Patos;porto_alegre||Porto Alegre;rio_camaqua||Camaquã;rio_grande||Rio Grande;sao_goncalo||São Gonçalo,,1842-01-20;1842-01-26;1842-01-29;1978;2025-06-29;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-68.xml
CV-69,Carta CV-69 – Francisco Pedro de Abreu para Conde de Rio Pardo,Francisco Pedro de Abreu,https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu,Conde de Rio Pardo,https://carlamenegat.github.io/VarelaDigital/person/conde_rio_pardo,1842-05-24,Porto Alegre,,,,bento_goncalves|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves|Bento Gonçalves da Silva;fidelis_pais_silva|https://carlamenegat.github.io/VarelaDigital/person/fidelis_pais_silva|Alferes Fidélis Pais da Silva;francisco_pedro_abreu|https://carlamenegat.github.io/VarelaDigital/person/francisco_pedro_abreu|Francisco Pedro de Abreu;general_valente|https://carlamenegat.github.io/VarelaDigital/person/general_valente|Conde de Rio Pardo;joao_frederico_caldwell|https://carlamenegat.github.io/VarelaDigital/person/joao_frederico_caldwell|João Frederico§Tenente-coronel João Frederico;jose_goncalves_silva|https://carlamenegat.github.io/VarelaDigital/person/jose_goncalves_silva|José Gonçalves da Silva,,cerro_roque||Cerro do Roque§cerros do Roque;cristal||Cristal;erval||Erval;guaiba||Rio Guaíba;ponta_rasa||Ponta Rasa;porto_alegre||Porto Alegre;rio_camaqua||Camaquã§Rio Camaquã;rio_pardo||Rio Pardo;sao_lourenco||Boqueirão;tavares||Tavares,,1842-04-29;1842-05-09;1842-05-11;1842-05-12;1842-05-13;1842-05-20;1842-05-22;1842-05-24;1978;2025-06-29;2025-11-29,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-69.xml
CV-7,Carta CV-7 – Antônio Vicente da Fontoura para Antônio Francisco dos Santos Abreu,Antônio Vicente da Fontoura,https://carlamenegat.github.io/VarelaDigital/person/fontoura,Antônio Francisco dos Santos Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu,1842-02-21,Bagé,,,,alexandre_silveira|https://carlamenegat.github.io/VarelaDigital/person/alexandre_silveira|Alexandre Silveira;antonio_abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu|Antônio Francisco dos Santos Abreu;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida,contador|https://carlamenegat.github.io/VarelaDigital/org/contador|Contador;inspetoria|https://carlamenegat.github.io/VarelaDigital/org/inspetoria|Inspetor;tesouro|https://carlamenegat.github.io/VarelaDigital/org/tesouro|Tesouro,bage||Bagé,,1842;1842-02-21;1978;2025-06-17;2025-11-20,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-7.xml
